id,display_name,category,glb_path,score,threshold,should_remove,confidence_band,reasons
css_props_cs_office_offinspf,Offinspf,props,css/props/cs_office/offinspf.glb,0.000,1.100,0,none,
css_props_cs_office_offinspg,Offinspg,props,css/props/cs_office/offinspg.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintinga,Offpaintinga,props,css/props/cs_office/offpaintinga.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingb,Offpaintingb,props,css/props/cs_office/offpaintingb.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingc,Offpaintingc,props,css/props/cs_office/offpaintingc.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingd,Offpaintingd,props,css/props/cs_office/offpaintingd.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintinge,Offpaintinge,props,css/props/cs_office/offpaintinge.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingf,Offpaintingf,props,css/props/cs_office/offpaintingf.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingg,Offpaintingg,props,css/props/cs_office/offpaintingg.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingh,Offpaintingh,props,css/props/cs_office/offpaintingh.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingi,Offpaintingi,props,css/props/cs_office/offpaintingi.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingj,Offpaintingj,props,css/props/cs_office/offpaintingj.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingk,Offpaintingk,props,css/props/cs_office/offpaintingk.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingl,Offpaintingl,props,css/props/cs_office/offpaintingl.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingm,Offpaintingm,props,css/props/cs_office/offpaintingm.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingn,Offpaintingn,props,css/props/cs_office/offpaintingn.glb,0.000,1.100,0,none,
css_props_cs_office_offpaintingo,Offpaintingo,props,css/props/cs_office/offpaintingo.glb,0.000,1.100,0,none,
css_props_cs_office_paper_towels,Paper Towels,props,css/props/cs_office/paper_towels.glb,0.000,1.100,0,none,
css_props_cs_office_phone,Phone,props,css/props/cs_office/phone.glb,0.000,1.100,0,none,
css_props_cs_office_phone_p1,Phone P1,props,css/props/cs_office/phone_p1.glb,0.000,1.100,0,none,
css_props_cs_office_phone_p2,Phone P2,props,css/props/cs_office/phone_p2.glb,0.000,1.100,0,none,
css_props_cs_office_plant01,Plant01,props,css/props/cs_office/plant01.glb,0.000,1.100,0,none,
css_props_cs_office_plant01_gib1,Plant01 Gib1,props,css/props/cs_office/plant01_gib1.glb,0.000,1.100,0,none,
css_props_cs_office_plant01_gib2,Plant01 Gib2,props,css/props/cs_office/plant01_gib2.glb,0.000,1.100,0,none,
css_props_cs_office_plant01_gib3,Plant01 Gib3,props,css/props/cs_office/plant01_gib3.glb,0.000,1.100,0,none,
css_props_cs_office_plant01_p1,Plant01 P1,props,css/props/cs_office/plant01_p1.glb,0.000,1.100,0,none,
css_props_cs_office_plant01_p2,Plant01 P2,props,css/props/cs_office/plant01_p2.glb,0.000,1.100,0,none,
css_props_cs_office_plant01_p3,Plant01 P3,props,css/props/cs_office/plant01_p3.glb,0.000,1.100,0,none,
css_props_cs_office_plant01_p4,Plant01 P4,props,css/props/cs_office/plant01_p4.glb,0.000,1.100,0,none,
css_props_cs_office_plant01_p5,Plant01 P5,props,css/props/cs_office/plant01_p5.glb,0.000,1.100,0,none,
css_props_cs_office_plant01_p6,Plant01 P6,props,css/props/cs_office/plant01_p6.glb,0.000,1.100,0,none,
css_props_cs_office_plant01_p7,Plant01 P7,props,css/props/cs_office/plant01_p7.glb,0.000,1.100,0,none,
css_props_cs_office_projector,Projector,props,css/props/cs_office/projector.glb,0.000,1.100,0,none,
css_props_cs_office_projector_gib1,Projector Gib1,props,css/props/cs_office/projector_gib1.glb,0.000,1.100,0,none,
css_props_cs_office_projector_gib2,Projector Gib2,props,css/props/cs_office/projector_gib2.glb,0.000,1.100,0,none,
css_props_cs_office_projector_gib3,Projector Gib3,props,css/props/cs_office/projector_gib3.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p1,Projector P1,props,css/props/cs_office/projector_p1.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p1a,Projector P1A,props,css/props/cs_office/projector_p1a.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p1b,Projector P1B,props,css/props/cs_office/projector_p1b.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p2,Projector P2,props,css/props/cs_office/projector_p2.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p2a,Projector P2A,props,css/props/cs_office/projector_p2a.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p2b,Projector P2B,props,css/props/cs_office/projector_p2b.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p3,Projector P3,props,css/props/cs_office/projector_p3.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p3a,Projector P3A,props,css/props/cs_office/projector_p3a.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p3b,Projector P3B,props,css/props/cs_office/projector_p3b.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p4,Projector P4,props,css/props/cs_office/projector_p4.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p4a,Projector P4A,props,css/props/cs_office/projector_p4a.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p4b,Projector P4B,props,css/props/cs_office/projector_p4b.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p5,Projector P5,props,css/props/cs_office/projector_p5.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p6,Projector P6,props,css/props/cs_office/projector_p6.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p6a,Projector P6A,props,css/props/cs_office/projector_p6a.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p6b,Projector P6B,props,css/props/cs_office/projector_p6b.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p7,Projector P7,props,css/props/cs_office/projector_p7.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p7a,Projector P7A,props,css/props/cs_office/projector_p7a.glb,0.000,1.100,0,none,
css_props_cs_office_projector_p7b,Projector P7B,props,css/props/cs_office/projector_p7b.glb,0.000,1.100,0,none,
css_props_cs_office_projector_remote,Projector Remote,props,css/props/cs_office/projector_remote.glb,0.000,1.100,0,none,
css_props_cs_office_projector_remote_p1,Projector Remote P1,props,css/props/cs_office/projector_remote_p1.glb,0.000,1.100,0,none,
css_props_cs_office_projector_remote_p2,Projector Remote P2,props,css/props/cs_office/projector_remote_p2.glb,0.000,1.100,0,none,
css_props_cs_office_radio,Radio,props,css/props/cs_office/radio.glb,0.000,1.100,0,none,
css_props_cs_office_radio_p1,Radio P1,props,css/props/cs_office/radio_p1.glb,0.000,1.100,0,none,
css_props_cs_office_radio_p2,Radio P2,props,css/props/cs_office/radio_p2.glb,0.000,1.100,0,none,
css_props_cs_office_radio_p3,Radio P3,props,css/props/cs_office/radio_p3.glb,0.000,1.100,0,none,
css_props_cs_office_shelves_metal,Shelves Metal,props,css/props/cs_office/shelves_metal.glb,0.000,1.100,0,none,
css_props_cs_office_shelves_metal1,Shelves Metal1,props,css/props/cs_office/shelves_metal1.glb,0.000,1.100,0,none,
css_props_cs_office_shelves_metal2,Shelves Metal2,props,css/props/cs_office/shelves_metal2.glb,0.000,1.100,0,none,
css_props_cs_office_shelves_metal3,Shelves Metal3,props,css/props/cs_office/shelves_metal3.glb,0.000,1.100,0,none,
css_props_cs_office_snowman_arm,Snowman Arm,props,css/props/cs_office/snowman_arm.glb,0.000,1.100,0,none,
css_props_cs_office_snowman_eye1,Snowman Eye1,props,css/props/cs_office/snowman_eye1.glb,0.000,1.100,0,none,
css_props_cs_office_snowman_eye2,Snowman Eye2,props,css/props/cs_office/snowman_eye2.glb,0.000,1.100,0,none,
css_props_cs_office_snowman_hat,Snowman Hat,props,css/props/cs_office/snowman_hat.glb,0.000,1.100,0,none,
css_props_cs_office_snowman_mouth1,Snowman Mouth1,props,css/props/cs_office/snowman_mouth1.glb,0.000,1.100,0,none,
css_props_cs_office_snowman_nose,Snowman Nose,props,css/props/cs_office/snowman_nose.glb,0.000,1.100,0,none,
css_props_cs_office_table_coffee,Table Coffee,props,css/props/cs_office/table_coffee.glb,0.000,1.100,0,none,
css_props_cs_office_table_coffee_p1,Table Coffee P1,props,css/props/cs_office/table_coffee_p1.glb,0.000,1.100,0,none,
css_props_cs_office_table_coffee_p2,Table Coffee P2,props,css/props/cs_office/table_coffee_p2.glb,0.000,1.100,0,none,
css_props_cs_office_table_coffee_p3,Table Coffee P3,props,css/props/cs_office/table_coffee_p3.glb,0.000,1.100,0,none,
css_props_cs_office_trash_can,Trash Can,props,css/props/cs_office/trash_can.glb,0.000,1.100,0,none,
css_props_cs_office_trash_can_p,Trash Can,props,css/props/cs_office/trash_can_p.glb,0.000,1.100,0,none,
css_props_cs_office_trash_can_p1,Trash Can P1,props,css/props/cs_office/trash_can_p1.glb,0.000,1.100,0,none,
css_props_cs_office_trash_can_p2,Trash Can P2,props,css/props/cs_office/trash_can_p2.glb,0.000,1.100,0,none,
css_props_cs_office_trash_can_p3,Trash Can P3,props,css/props/cs_office/trash_can_p3.glb,0.000,1.100,0,none,
css_props_cs_office_trash_can_p4,Trash Can P4,props,css/props/cs_office/trash_can_p4.glb,0.000,1.100,0,none,
css_props_cs_office_trash_can_p5,Trash Can P5,props,css/props/cs_office/trash_can_p5.glb,0.000,1.100,0,none,
css_props_cs_office_trash_can_p6,Trash Can P6,props,css/props/cs_office/trash_can_p6.glb,0.000,1.100,0,none,
css_props_cs_office_trash_can_p7,Trash Can P7,props,css/props/cs_office/trash_can_p7.glb,0.000,1.100,0,none,
css_props_cs_office_trash_can_p8,Trash Can P8,props,css/props/cs_office/trash_can_p8.glb,0.000,1.100,0,none,
css_props_cs_office_tv_plasma,Tv Plasma,props,css/props/cs_office/tv_plasma.glb,0.000,1.100,0,none,
css_props_cs_office_tv_plasma_gib1,Tv Plasma Gib1,props,css/props/cs_office/tv_plasma_gib1.glb,0.000,1.100,0,none,
css_props_cs_office_tv_plasma_gib2,Tv Plasma Gib2,props,css/props/cs_office/tv_plasma_gib2.glb,0.000,1.100,0,none,
css_props_cs_office_tv_plasma_p1,Tv Plasma P1,props,css/props/cs_office/tv_plasma_p1.glb,0.000,1.100,0,none,
css_props_cs_office_tv_plasma_p2,Tv Plasma P2,props,css/props/cs_office/tv_plasma_p2.glb,0.000,1.100,0,none,
css_props_cs_office_tv_plasma_p3,Tv Plasma P3,props,css/props/cs_office/tv_plasma_p3.glb,0.000,1.100,0,none,
css_props_cs_office_tv_plasma_p4,Tv Plasma P4,props,css/props/cs_office/tv_plasma_p4.glb,0.000,1.100,0,none,
css_props_cs_office_vending_machine,Vending Machine,props,css/props/cs_office/vending_machine.glb,0.000,1.100,0,none,
css_props_cs_office_water_bottle,Water Bottle,props,css/props/cs_office/water_bottle.glb,0.000,1.100,0,none,
css_props_de_cbble_cb_wndsng,Cb Wndsng,props,css/props/de_cbble/cb_wndsng.glb,0.000,1.100,0,none,
css_props_de_cbble_cb_wndsng16,Cb Wndsng16,props,css/props/de_cbble/cb_wndsng16.glb,0.000,1.100,0,none,
css_props_de_cbble_cb_wndsng32,Cb Wndsng32,props,css/props/de_cbble/cb_wndsng32.glb,0.000,1.100,0,none,
css_props_de_chateau_ch_arch_b3,Ch Arch B3,props,css/props/de_chateau/ch_arch_b3.glb,0.000,1.100,0,none,
css_props_de_chateau_ch_arch_ct3,Ch Arch Ct3,props,css/props/de_chateau/ch_arch_ct3.glb,0.000,1.100,0,none,
css_props_de_chateau_ch_wnd_b1_24,Ch Wnd B1 24,props,css/props/de_chateau/ch_wnd_b1_24.glb,0.000,1.100,0,none,
css_props_de_chateau_ch_wnd_b1_fake,Ch Wnd B1 Fake,props,css/props/de_chateau/ch_wnd_b1_fake.glb,0.000,1.100,0,none,
css_props_de_chateau_light_chandelier02,Light Chandelier02,props,css/props/de_chateau/light_chandelier02.glb,0.000,1.100,0,none,
css_props_de_dust_du_antenna_a,Du Antenna,props,css/props/de_dust/du_antenna_a.glb,0.000,1.100,0,none,
css_props_de_dust_du_crate_64x64,Du Crate 64X64,props,css/props/de_dust/du_crate_64x64.glb,0.000,1.100,0,none,
css_props_de_dust_du_crate_64x64_stone,Du Crate 64X64 Stone,props,css/props/de_dust/du_crate_64x64_stone.glb,0.000,1.100,0,none,
css_props_de_dust_du_crate_64x80,Du Crate 64X80,props,css/props/de_dust/du_crate_64x80.glb,0.000,1.100,0,none,
css_props_de_dust_du_dome_inside_window,Du Dome Inside Window,props,css/props/de_dust/du_dome_inside_window.glb,0.000,1.100,0,none,
css_props_de_dust_du_dome_star_window,Du Dome Star Window,props,css/props/de_dust/du_dome_star_window.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_2x4_arch,Du Window 2X4 Arch,props,css/props/de_dust/du_window_2x4_arch.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_2x6_arch,Du Window 2X6 Arch,props,css/props/de_dust/du_window_2x6_arch.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_2x6_arch_flat,Du Window 2X6 Arch Flat,props,css/props/de_dust/du_window_2x6_arch_flat.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_4x4_square,Du Window 4X4 Square,props,css/props/de_dust/du_window_4x4_square.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_4x4_square_flat,Du Window 4X4 Square Flat,props,css/props/de_dust/du_window_4x4_square_flat.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_4x6_arch,Du Window 4X6 Arch,props,css/props/de_dust/du_window_4x6_arch.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_4x6_square,Du Window 4X6 Square,props,css/props/de_dust/du_window_4x6_square.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_4x8_arch,Du Window 4X8 Arch,props,css/props/de_dust/du_window_4x8_arch.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_4x8_arch_flat,Du Window 4X8 Arch Flat,props,css/props/de_dust/du_window_4x8_arch_flat.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_4x8_square,Du Window 4X8 Square,props,css/props/de_dust/du_window_4x8_square.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_4x8_square_flat,Du Window 4X8 Square Flat,props,css/props/de_dust/du_window_4x8_square_flat.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_6x10_arch,Du Window 6X10 Arch,props,css/props/de_dust/du_window_6x10_arch.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_6x10_arch_flat,Du Window 6X10 Arch Flat,props,css/props/de_dust/du_window_6x10_arch_flat.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_6x8_shutters,Du Window 6X8 Shutters,props,css/props/de_dust/du_window_6x8_shutters.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_6x8_shutters_flat,Du Window 6X8 Shutters Flat,props,css/props/de_dust/du_window_6x8_shutters_flat.glb,0.000,1.100,0,none,
css_props_de_dust_du_window_6x8_sill,Du Window 6X8 Sill,props,css/props/de_dust/du_window_6x8_sill.glb,0.000,1.100,0,none,
css_props_de_dust_dustteeth_1,Dustteeth 1,props,css/props/de_dust/dustteeth_1.glb,0.000,1.100,0,none,
css_props_de_dust_grainbasket01a,Grainbasket01A,props,css/props/de_dust/grainbasket01a.glb,0.000,1.100,0,none,
css_props_de_dust_grainbasket01b,Grainbasket01B,props,css/props/de_dust/grainbasket01b.glb,0.000,1.100,0,none,
css_props_de_dust_grainbasket01c,Grainbasket01C,props,css/props/de_dust/grainbasket01c.glb,0.000,1.100,0,none,
css_props_de_dust_grainbasket01c_gib1,Grainbasket01C Gib1,props,css/props/de_dust/grainbasket01c_gib1.glb,0.000,1.100,0,none,
css_props_de_dust_grainbasket01c_gib2,Grainbasket01C Gib2,props,css/props/de_dust/grainbasket01c_gib2.glb,0.000,1.100,0,none,
css_props_de_dust_stoneblock01a,Stoneblock01A,props,css/props/de_dust/stoneblock01a.glb,0.000,1.100,0,none,
css_props_de_dust_stoneblocks48,Stoneblocks48,props,css/props/de_dust/stoneblocks48.glb,0.000,1.100,0,none,
css_props_de_inferno_bed,Bed,props,css/props/de_inferno/bed.glb,0.000,1.100,0,none,
css_props_de_inferno_bell_large,Bell Large,props,css/props/de_inferno/bell_large.glb,0.000,1.100,0,none,
css_props_de_inferno_bell_largeb,Bell Largeb,props,css/props/de_inferno/bell_largeb.glb,0.000,1.100,0,none,
css_props_de_inferno_bell_small,Bell Small,props,css/props/de_inferno/bell_small.glb,0.000,1.100,0,none,
css_props_de_inferno_bell_smallb,Bell Smallb,props,css/props/de_inferno/bell_smallb.glb,0.000,1.100,0,none,
css_props_de_inferno_bombsiteroofbreak_03,Bombsiteroofbreak 03,props,css/props/de_inferno/bombsiteroofbreak_03.glb,0.000,1.100,0,none,
css_props_de_inferno_brickwndwd,Brickwndwd,props,css/props/de_inferno/brickwndwd.glb,0.000,1.100,0,none,
css_props_de_inferno_brokenboard,Brokenboard,props,css/props/de_inferno/brokenboard.glb,0.000,1.100,0,none,
css_props_de_inferno_brokenboard_damage_01,Brokenboard Damage 01,props,css/props/de_inferno/brokenboard_damage_01.glb,0.000,1.100,0,none,
css_props_de_inferno_brokenboard_damage_02,Brokenboard Damage 02,props,css/props/de_inferno/brokenboard_damage_02.glb,0.000,1.100,0,none,
css_props_de_inferno_bushgreensmall,Bushgreensmall,props,css/props/de_inferno/bushgreensmall.glb,0.000,1.100,0,none,
css_props_de_inferno_cactus,Cactus,props,css/props/de_inferno/cactus.glb,0.000,1.100,0,none,
css_props_de_inferno_cactus2,Cactus2,props,css/props/de_inferno/cactus2.glb,0.000,1.100,0,none,
css_props_de_inferno_cannon_base,Cannon Base,props,css/props/de_inferno/cannon_base.glb,0.000,1.100,0,none,
css_props_de_inferno_cart_wheel,Cart Wheel,props,css/props/de_inferno/cart_wheel.glb,0.000,1.100,0,none,
css_props_de_inferno_ceiling_fan,Ceiling Fan,props,css/props/de_inferno/ceiling_fan.glb,0.000,1.100,0,none,
css_props_de_inferno_ceiling_fan_blade,Ceiling Fan Blade,props,css/props/de_inferno/ceiling_fan_blade.glb,0.000,1.100,0,none,
css_props_de_inferno_ceiling_light,Ceiling Light,props,css/props/de_inferno/ceiling_light.glb,0.000,1.100,0,none,
css_props_de_inferno_chimney02,Chimney02,props,css/props/de_inferno/chimney02.glb,0.000,1.100,0,none,
css_props_de_inferno_churchprop01,Churchprop01,props,css/props/de_inferno/churchprop01.glb,0.000,1.100,0,none,
css_props_de_inferno_churchprop02,Churchprop02,props,css/props/de_inferno/churchprop02.glb,0.000,1.100,0,none,
css_props_de_inferno_churchprop03,Churchprop03,props,css/props/de_inferno/churchprop03.glb,0.000,1.100,0,none,
css_props_de_inferno_churchprop04,Churchprop04,props,css/props/de_inferno/churchprop04.glb,0.000,1.100,0,none,
css_props_de_inferno_churchprop05,Churchprop05,props,css/props/de_inferno/churchprop05.glb,0.000,1.100,0,none,
css_props_de_inferno_cinderblock,Cinderblock,props,css/props/de_inferno/cinderblock.glb,0.000,1.100,0,none,
css_props_de_inferno_claypot01,Claypot01,props,css/props/de_inferno/claypot01.glb,0.000,1.100,0,none,
css_props_de_inferno_claypot01_damage_01,Claypot01 Damage 01,props,css/props/de_inferno/claypot01_damage_01.glb,0.000,1.100,0,none,
css_props_de_inferno_claypot01_damage_02,Claypot01 Damage 02,props,css/props/de_inferno/claypot01_damage_02.glb,0.000,1.100,0,none,
css_props_de_inferno_claypot01_damage_03,Claypot01 Damage 03,props,css/props/de_inferno/claypot01_damage_03.glb,0.000,1.100,0,none,
css_props_de_inferno_claypot01_damage_04,Claypot01 Damage 04,props,css/props/de_inferno/claypot01_damage_04.glb,0.000,1.100,0,none,
css_props_de_inferno_claypot02,Claypot02,props,css/props/de_inferno/claypot02.glb,0.000,1.100,0,none,
css_props_de_inferno_claypot02_damage_01,Claypot02 Damage 01,props,css/props/de_inferno/claypot02_damage_01.glb,0.000,1.100,0,none,
css_props_de_inferno_claypot02_damage_02,Claypot02 Damage 02,props,css/props/de_inferno/claypot02_damage_02.glb,0.000,1.100,0,none,
css_props_de_inferno_claypot02_damage_03,Claypot02 Damage 03,props,css/props/de_inferno/claypot02_damage_03.glb,0.000,1.100,0,none,
css_props_de_inferno_claypot02_damage_04,Claypot02 Damage 04,props,css/props/de_inferno/claypot02_damage_04.glb,0.000,1.100,0,none,
css_props_de_inferno_claypot03,Claypot03,props,css/props/de_inferno/claypot03.glb,0.000,1.100,0,none,
