id,display_name,kept_personal,added_personal,final_personal,kept_corporate,added_corporate,final_corporate,max_personal_score,max_corporate_score,review_reasons,pass_b_applied
l4d2_props_interiors_bookcasehutch01,Bookcasehutch,comforting domestic intimate mundane nostalgic,,comforting domestic intimate mundane nostalgic,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_books01,Books,comforting domestic intimate mundane nostalgic,,comforting domestic intimate mundane nostalgic,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_books02,Books,comforting domestic intimate mundane nostalgic,,comforting domestic intimate mundane nostalgic,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_bottles_shelf_break01,Bottles Shelf Break01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_interiors_bottles_shelf_break02,Bottles Shelf Break02,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_interiors_bottles_shelf_break03,Bottles Shelf Break03,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_interiors_bottles_shelf_break04,Bottles Shelf Break04,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_interiors_bottles_shelf_break05,Bottles Shelf Break05,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_interiors_bottles_shelf_break06,Bottles Shelf Break06,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_interiors_bottles_shelf_break07,Bottles Shelf Break07,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_interiors_bottles_shelf_break08,Bottles Shelf Break08,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_interiors_bottles_shelf_break09,Bottles Shelf Break09,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_interiors_bottles_shelf_break10,Bottles Shelf Break10,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_interiors_bottles_shelf_break11,Bottles Shelf Break11,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_interiors_bottles_shelf_break12,Bottles Shelf Break12,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_interiors_bucket_tools02,Bucket Tools,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_cashregister01,Cashregister,domestic intimate mundane public,,domestic intimate mundane public,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_chair01,Chair,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_chair_cafeteria,Chair Cafeteria,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_chair_cafeteria_atrium,Chair Cafeteria Atrium,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_chair_office2,Chair Office,bureaucratic domestic institutional intimate mundane,,bureaucratic domestic institutional intimate mundane,broad_appeal,,broad_appeal,0.5500,0.5500,balance_changed_personal,False
l4d2_props_interiors_chair_thonet,Chair Thonet,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_chairlobby01,Chairlobby,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_clawfoot_tub,Clawfoot Tub,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_clipboard01,Clipboard,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_clipboardholder01,Clipboardholder,domestic intimate mundane nostalgic,,domestic intimate mundane nostalgic,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_clothing_pile1,Clothing Pile,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_clothing_pile2,Clothing Pile,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_clothing_pile3,Clothing Pile,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_clothing_pile4,Clothing Pile,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_clothing_pile5,Clothing Pile,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_coffee_maker,Coffee Maker,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_coffee_table_oval,Coffee Table Oval,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_coffee_table_rectangular,Coffee Table Rectangular,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_computer_keyboard,Computer Keyboard,domestic institutional intimate mundane,,domestic institutional intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_computer_monitor,Computer Monitor,domestic institutional intimate mundane nostalgic,,domestic institutional intimate mundane nostalgic,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_copymachine01,Copymachine,domestic institutional intimate mundane public,,domestic institutional intimate mundane public,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_desk_executive,Desk Executive,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_desk_metal,Desk Metal,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_dining_table_round,Dining Table Round,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_dish_soap,Dish Soap,comforting domestic intimate mundane,,comforting domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_dish_soap_static,Dish Soap Static,comforting domestic intimate mundane,,comforting domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_dresser_short,Dresser Short,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_dresser_tall,Dresser Tall,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_dryer,Dryer,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_file_cabinet1_group,File Cabinet1 Group,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_foldingchair,Foldingchair,domestic intimate mundane nostalgic,,domestic intimate mundane nostalgic,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_fridge_mini,Fridge Mini,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_furniture_chair03a,Furniture Chair,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_furniture_desk01a,Furniture Desk,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_furniture_lamp01a,Furniture Lamp,comforting domestic intimate mundane,,comforting domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_gun_cabinet,Gun Cabinet,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_hotel_cart,Hotel Cart,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_hotel_smoke_detector,Hotel Smoke Detector,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_lamp_floor,Lamp Floor,comforting domestic intimate mundane,,comforting domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_lamp_floor_arch,Lamp Floor Arch,comforting domestic intimate mundane,,comforting domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_lamp_table01,Lamp Table,comforting domestic intimate mundane,,comforting domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_lamp_table02,Lamp Table,comforting domestic intimate mundane,,comforting domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_luggagecarthotel01,Luggagecarthotel,domestic intimate mundane nostalgic personal,,domestic intimate mundane nostalgic personal,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_luggagescale,Luggagescale,domestic intimate mundane nostalgic personal,,domestic intimate mundane nostalgic personal,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_magazine_rack,Magazine Rack,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_medicalcabinet02,Medicalcabinet,clinical domestic intimate mundane,,clinical domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_paper_towel_dispenser,Paper Towel Dispenser,domestic institutional intimate mundane public,,domestic institutional intimate mundane public,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_paper_tray,Paper Tray,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_patio_chair2_white,Patio Chair2 White,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_pedestal_sink,Pedestal Sink,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_phone,Phone,domestic intimate mundane personal,,domestic intimate mundane personal,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_phone_motel,Phone Motel,domestic intimate mundane personal,,domestic intimate mundane personal,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_picnic_bench_toddler,Picnic Bench Toddler,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_pot01a,Pot,comforting domestic intimate mundane,,comforting domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_printer,Printer,domestic institutional intimate mundane,,domestic institutional intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_prison_heater001a,Prison Heater,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_refrigerator03,Refrigerator,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_shelvingstore01,Shelvingstore,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_side_table_square,Side Table Square,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_sink_industrial01,Sink Industrial,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_soap_dispenser_static,Soap Dispenser Static,domestic institutional intimate mundane public,,domestic institutional intimate mundane public,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_sofa_chair,Sofa Chair,comforting domestic intimate mundane,,comforting domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_sofa_chair01,Sofa Chair,comforting domestic intimate mundane,,comforting domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_sofa_chair02,Sofa Chair,comforting domestic intimate mundane,,comforting domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_stove02,Stove,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_stove03_industrial,Stove03 Industrial,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_stove04_industrial,Stove04 Industrial,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_table_bedside,Table Bedside,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_table_cafeteria,Table Cafeteria,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_table_console,Table Console,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_interiors_table_end,Table End,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
