id,display_name,review_reasons,final_personal,final_corporate,max_personal_score,max_corporate_score,balance_trace_personal,balance_trace_corporate
l4d2_props_cs_office_file_box,File Box,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 151, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 301, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_file_cabinet1_group,File Cabinet1 Group,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 151, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 301, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_file_cabinet2,File Cabinet2,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 151, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 302, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_file_cabinet3,File Cabinet3,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 151, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 302, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_fire_extinguisher,Fire Extinguisher,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 152, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 303, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_microwave,Microwave,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 152, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 304, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_microwave_static,Microwave Static,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 152, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 304, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_phone,Phone,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 153, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 305, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_radio,Radio,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 153, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 306, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_shelves_metal,Shelves Metal,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 153, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 306, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_shelves_metal1,Shelves Metal1,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 154, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 307, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_shelves_metal2,Shelves Metal2,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 154, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 307, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_shelves_metal3,Shelves Metal3,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 154, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 308, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_table_coffee,Table Coffee,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 155, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 309, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_trash_can,Trash Can,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 155, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 309, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_trash_can_p,Trash Can,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 155, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 30, ""dynamic_cap"": 310, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_cs_office_vending_machine,Vending Machine,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 156, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 311, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_inferno_bed,Bed,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 156, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 311, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_inferno_chairantique,Chairantique,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 156, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 312, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_inferno_furnituredrawer001a,Furnituredrawer001A,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 156, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 312, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_inferno_tableantique,Tableantique,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 157, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 313, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_inferno_tv_monitor01,Tv Monitor01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 157, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 314, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_nuke_cinderblock_stack,Cinderblock Stack,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 157, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 314, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_nuke_crate_small,Crate Small,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 158, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 315, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_prodigy_concretebags,Concretebags,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 158, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 316, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_prodigy_concretebags2,Concretebags2,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 158, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 316, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_prodigy_concretebags3,Concretebags3,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 159, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 317, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_prodigy_pushcart,Pushcart,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 159, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 317, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_prodigy_spool,Spool,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 159, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 318, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_prodigy_tirestack,Tirestack,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 160, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 319, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_prodigy_tirestack2,Tirestack2,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 160, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 319, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_prodigy_tirestack3,Tirestack3,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 15, ""dynamic_cap"": 160, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 31, ""dynamic_cap"": 320, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_prodigy_wood_pallet_01,Wood Pallet 01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 16, ""dynamic_cap"": 161, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 32, ""dynamic_cap"": 321, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_tides_patio_chair,Patio Chair,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 16, ""dynamic_cap"": 161, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 32, ""dynamic_cap"": 321, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_train_lockers001a,Lockers001A,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 16, ""dynamic_cap"": 161, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 32, ""dynamic_cap"": 322, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_de_train_pallet_barrels,Pallet Barrels,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 16, ""dynamic_cap"": 161, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 32, ""dynamic_cap"": 322, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_downtown_bar_short_endcorner,Bar Short Endcorner,low_confidence_personal,mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 16, ""dynamic_cap"": 162, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 32, ""dynamic_cap"": 323, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_downtown_bathroom_vanity01,Bathroom Vanity,low_confidence_personal,intimate mundane personal public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 16, ""dynamic_cap"": 162, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 32, ""dynamic_cap"": 324, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_downtown_bedding_pile_01,Bedding Pile,low_confidence_personal,intimate mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 16, ""dynamic_cap"": 162, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 32, ""dynamic_cap"": 324, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_downtown_bedding_pile_02,Bedding Pile,low_confidence_personal,intimate mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 16, ""dynamic_cap"": 163, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 32, ""dynamic_cap"": 325, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_downtown_booth,Booth,low_confidence_personal,mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 16, ""dynamic_cap"": 163, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 32, ""dynamic_cap"": 326, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
