id,display_name,kept_personal,added_personal,final_personal,added_corporate,final_corporate,max_personal_score,max_corporate_score
tf2_props_diner_table_round,Table Round,comforting domestic mundane nostalgic,,comforting domestic mundane nostalgic,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_diner_tray,Tray,comforting mundane nostalgic,,comforting mundane nostalgic,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_diner_tray_empty,Tray Empty,abandoned comforting melancholy mundane nostalgic,,abandoned comforting melancholy mundane nostalgic,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_camp_camp_pamphlet_a,Camp Pamphlet A,comforting nostalgic,domestic,comforting domestic nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_camp_shroom_glowing_01,Shroom Glowing,comforting nostalgic,domestic,comforting domestic nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_camp_shroom_glowing_01_cluster,Shroom Glowing 01 Cluster,comforting nostalgic,domestic,comforting domestic nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_camp_shroom_glowing_02,Shroom Glowing,comforting nostalgic,domestic,comforting domestic nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_camp_shroom_glowing_02_cluster,Shroom Glowing 02 Cluster,comforting nostalgic,domestic,comforting domestic nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_camp_shrub_fall_01c,Shrub Fall,comforting nostalgic,domestic,comforting domestic nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_camp_stalac_lrg_corner,Stalac Lrg Corner,comforting nostalgic,domestic,comforting domestic nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_camp_stalac_med_angle,Stalac Med Angle,comforting nostalgic,domestic,comforting domestic nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_camp_stalac_sml_corner,Stalac Sml Corner,comforting nostalgic,domestic,comforting domestic nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_box_cluster01,Box Cluster,abandoned comforting mundane nostalgic,domestic,abandoned comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_box_cluster02,Box Cluster,abandoned comforting mundane nostalgic,domestic,abandoned comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_box_cluster03,Box Cluster,abandoned comforting mundane nostalgic,domestic,abandoned comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_conduit01,Conduit,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_conduit02,Conduit,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_conduit_pipe01,Conduit Pipe,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_drain_pipe001,Drain Pipe,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_grain_elevator04,Grain Elevator,comforting liminal mundane nostalgic,domestic,comforting domestic liminal mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_gutter_64,Gutter,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_gutter_end001,Gutter End,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_gutter_end002,Gutter End,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_gutter_hole,Gutter Hole,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_gutter_pipe_connect,Gutter Pipe Connect,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_gutter_pipe_connect_64,Gutter Pipe Connect,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_gutter_pipe_end,Gutter Pipe End,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_junction_box,Junction Box,abandoned comforting mundane nostalgic,domestic,abandoned comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_lamp002,Lamp,comforting intimate mundane nostalgic,domestic,comforting domestic intimate mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_lamp002b,Lamp,comforting intimate mundane nostalgic,domestic,comforting domestic intimate mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_meetalroof_spine64a,Meetalroof Spine,comforting mundane nostalgic,domestic warm,comforting domestic mundane nostalgic warm,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_oilcan01,Oilcan,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_oilcan01b,Oilcan,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_oilcan02,Oilcan,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_padlock,Padlock,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_paint_can001,Paint Can,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_paint_can002,Paint Can,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_pallet001,Pallet,abandoned comforting mundane nostalgic,domestic,abandoned comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_shelf_props01,Shelf Props,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_spool_rope,Spool Rope,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_spool_wire,Spool Wire,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_stairs_wood001a,Stairs Wood,comforting liminal mundane nostalgic,domestic warm,comforting domestic liminal mundane nostalgic warm,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_tools_fork,Tools Fork,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_tools_rack,Tools Rack,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_tools_rope,Tools Rope,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_tools_shovel,Tools Shovel,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_vent001,Vent,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_vent001_small,Vent001 Small,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_water_spigot,Water Spigot,comforting mundane nostalgic,domestic,comforting domestic mundane nostalgic,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_welding_machine01,Welding Machine,comforting institutional mundane nostalgic public,domestic,comforting domestic institutional mundane nostalgic public,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_wood_support001,Wood Support,comforting mundane nostalgic,domestic warm,comforting domestic mundane nostalgic warm,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_farm_wooden_barrel,Wooden Barrel,abandoned comforting mundane nostalgic,domestic warm,abandoned comforting domestic mundane nostalgic warm,broad_appeal,broad_appeal,0.4500,0.5500
tf2_props_manor_chair_01_blue,Chair 01 Blue,comforting domestic intimate mundane nostalgic,,comforting domestic intimate mundane nostalgic,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_manor_spooky_eyes_01,Spooky Eyes,comforting intimate nostalgic,,comforting intimate nostalgic,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_paintings_painting_1_bobo_large,Painting 1 Bobo Large,nostalgic personal,,nostalgic personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_paintings_painting_4_witch_large,Painting 4 Witch Large,nostalgic personal,,nostalgic personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_paintings_painting_5_degroot_large,Painting 5 Degroot Large,nostalgic personal,,nostalgic personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_paintings_painting_6_shakespearicles_large,Painting 6 Shakespearicles Large,nostalgic personal,,nostalgic personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_food_pizza_01_small,Pizza 01 Small,comforting mundane,,comforting mundane,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_construction_blueprint_flat,Blueprint Flat,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_blueprint_roll,Blueprint Roll,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_brickpile_large,Brickpile Large,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_brickpile_pallet,Brickpile Pallet,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_brickpile_small,Brickpile Small,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_cinderblock_stack001,Cinderblock Stack,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_crane_hook,Crane Hook,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_guardrail_64,Guardrail,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_guardrail_post,Guardrail Post,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_ibeam_64,Ibeam,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_ibeam_end_l,Ibeam End L,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_pigeon_1,Pigeon,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_pigeon_2,Pigeon,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_pigeon_3,Pigeon,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_rubble001,Rubble,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_scaffold_ground,Scaffold Ground,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_scaffold_single_clamp,Scaffold Single Clamp,abandoned comforting intimate mundane nostalgic,,abandoned comforting intimate mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_construction_tarp_brickpile_large,Tarp Brickpile Large,abandoned mundane,,abandoned mundane,niche_depth,niche_depth,0.0000,0.5500
css_props_industrial_oil_storage,Oil Storage,institutional mundane,,institutional mundane,niche_depth,niche_depth,0.0000,0.5500
css_props_industrial_winch_deck,Winch Deck,institutional mundane,,institutional mundane,niche_depth,niche_depth,0.0000,0.5500
css_props_industrial_winch_stern,Winch Stern,institutional mundane,,institutional mundane,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_bicycle01a,Bicycle,abandoned decayed,,abandoned decayed,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_cardboard_box001a,Cardboard Box,abandoned decayed mundane,,abandoned decayed mundane,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_cardboard_box003b,Cardboard Box,abandoned decayed mundane,,abandoned decayed mundane,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_cardboard_box004a,Cardboard Box,abandoned decayed mundane,,abandoned decayed mundane,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_cinderblock01a,Cinderblock,abandoned decayed,,abandoned decayed,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_food_pile02,Food Pile,abandoned decayed,,abandoned decayed,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_carboard001a,Garbage Carboard,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_carboard002a,Garbage Carboard,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_coffeemug001a,Garbage Coffeemug,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_glassbottle001a,Garbage Glassbottle,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_glassbottle002a,Garbage Glassbottle,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_glassbottle003a,Garbage Glassbottle,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_metalcan001a,Garbage Metalcan,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_metalcan002a,Garbage Metalcan,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_milkcarton001a,Garbage Milkcarton,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_milkcarton002a,Garbage Milkcarton,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_newspaper001a,Garbage Newspaper,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_plasticbottle001a,Garbage Plasticbottle,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_plasticbottle002a,Garbage Plasticbottle,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
css_props_junk_garbage_plasticbottle003a,Garbage Plasticbottle,abandoned decayed nostalgic personal,,abandoned decayed nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
